clip_id	split	folder	cat	item	source	start	end	duration	n_words	text	ipa	low_share	has_digits	has_latin	asr_ok	tts_ok
162_165015_0038	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	301.4	311.15	9.75	28	פון די קליפות, פון יענע חברה. וועגן דעם האט דער אייבערשטער געגעבן די מצוה. דאס האט מען גערעדט. ווייל אויב דו וועסט אים נישט געבן די זאך בהיתר,	fin də klˈipɔjs, fin jˈɛnə xˈɛvrə. vejɡn dejm hut dɛr ˈajbərʃtər ɡəɡˈɛbn də mˈiʦvə. dus hut mɛn ɡərˈɛt. vaːl ɔjb di vɛst ejm niʃt ɡejbn də zax bˈɛhətər,	0.071	False	False	True	True
162_165015_0039	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	311.1	317.15	6.05	19	סתם וועט ער נישט חתונה האבן אויפ'ן וועג וואס מ'האט יעצט געשמועסט. די ווארט איז, שאם לא יתנה באיסור,	stam vɛt ɛr niʃt xˈasənə hubn afn vejɡ vus mhut jɛʦt ɡəʃmˈiəst. də vɔrt iz, ʃam lɔj ˈisnə bˈɛjisər,	0.158	False	False	True	True
162_165015_0040	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	317.1	326.65	9.55	19	אויב אז דו גייסט נישט חתונה האבן אויף דעם וועג ארויסצונעמען די ניצוצות אויף א הייליגן אופן, יתנה באיסור,	ɔjb az di ɡajst niʃt xˈasənə hubn oʊf dejm vejɡ arˈoʊsʦinəmən də niʦˈɔjʦɔjs oʊf a hˈajliɡn ɔjfn, ˈisnə bˈɛjisər,	0.211	False	False	True	True
162_165015_0041	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	326.6	336.45	9.85	35	"וועט ער חתונה האבן אויף אן אנדערע וועג. און דאס איז ליידער זייער א נישט גוטע זאך, דאס איז סתם א וחשקת בו, סתם א גלוסטעניש. סאו דאס איז די ווארט וואס רש""י וויל ארויסברענגען."	vɛt ɛr xˈasənə hubn oʊf un ˈandərə vejɡ. in dus iz lˈajdər zˈajər a niʃt ɡˈitə zax, dus iz stam a vəxuʃˈaktu bi, stam a ɡlˈistəniʃ. sɔ dus iz də vɔrt vus rˈaʃi vil arˈoʊzbrejnɡən.	0.143	False	False	True	True
162_165015_0042	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	336.4	344.85	8.45	28	אז דער אייבערשטער האט גערעדט נאר כנגד יצר הרע, קעגן די יצר הרע, ארויסצונעמען די יצר הרע די שלעכטע זאך פון די קליפות. אויף אזא מין אופן מעגסטו,	az dɛr ˈajbərʃtər hut ɡərˈɛt nɔr knˈɛɡəd iʦr hrə, kejɡn də iʦr hrə, arˈoʊsʦinəmən də iʦr hrə də ʃlˈɛxtə zax fin də klˈipɔjs. oʊf azˈa min ɔjfn mˈɛɡsti,	0.143	False	False	True	True
162_165015_0043	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	344.8	353.95	9.15	38	ווייל אויב דו וועסט נישט חתונה האבן אויף דיין אופן, וועסטו חתונה האבן באיסור, וועסטו חתונה האבן מיט א נישט גוטע זאך. אפילו דו גייסט זאגן אז מ'מעג, אבער דאס איז אן עקלעדיגע זאך אזוי חתונה צו האבן.	vaːl ɔjb di vɛst niʃt xˈasənə hubn oʊf daːn ɔjfn, vˈɛsti xˈasənə hubn bˈɛjisər, vˈɛsti xˈasənə hubn mit a niʃt ɡˈitə zax. afˈilə di ɡajst zuɡn az mmejɡ, ˈɔbər dus iz un ˈɛklədiɡə zax azˈɔj xˈasənə ʦi hubn.	0.026	False	False	True	True
162_165015_0044	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	353.9	363.05	9.15	22	"די גאנצע זאך איז דאך נאר כנגד יצר הרע, ארויסצונעמען די גוטע חלקים פון דארט. מ'הערט אזעלכע ווערטער, האט שוין די רש""י,"	də ɡˈanʦə zax iz dɔx nɔr knˈɛɡəd iʦr hrə, arˈoʊsʦinəmən də ɡˈitə xalˈukim fin dɔrt. mhɛrt azˈɛlxə vˈɛrtər, hut ʃɔjn də rˈaʃi,	0.227	False	False	True	True
162_165015_0045	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	363.0	365.45	2.45	4	ס'איז אן אנדערע פשט.	siz un ˈandərə pʃat.	0.0	False	False	True	True
162_165015_0046	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	365.4	374.65	9.25	37	"יא, ס'איז דא א באקאנטע פסוק די וואך, ""לֹא יָבֹא עַמּוֹנִי וּמוֹאָבִי בִּקְהַל ה'"", אן עמון און מואב זאל נישט קומען בקל ה',"	ju, siz du a bakˈantə pˈusik də vɔx, lˈaməd a jid ba a ɛ mɛm i nin jid i mi a ba jid ba kif haj lˈaməd haj un ˈamɔjn in mˈɔjəv zul niʃt kˈimən bkl haj	0.541	False	False	True	False
162_165015_0047	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	374.6	383.45	8.85	53	"""עַל דְּבַר אֲשֶׁר לֹא קִדְּמוּ אֶתְכֶם בַּלֶּחֶם וּבַמַּיִם"", מ'איז נישט ארויסגעקומען מיט לחם ומים. ""וַאֲשֶׁר שָׂכַר עָלֶיךָ אֶת בִּלְעָם בֶּן בְּעוֹר"","	ɛ lˈaməd dˈalət ba rajʃ a ʃ rajʃ lˈaməd a kif dˈalət mi a tuf kɔj mɛm ba lˈaməd x mɛm i ba mɛm jid mɛm miz niʃt arˈoʊzɡəkimən mit lˈɛxəm ˈimim. i a ʃ rajʃ ʃ kɔj rajʃ ɛ lˈaməd ix a tuf ba lˈaməd ɛ mɛm ba nin ba i rajʃ	0.736	False	False	True	False
162_165015_0048	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	383.4	389.95	6.55	46	"זיי האבן געדינגען דעם בלעם בן בעור ""לְקַלְלֶךָ"", דיך צו שעלטן, ""וְלֹא אָבָה ה' אֱלֹהֶיךָ לִשְׁמֹעַ אֶל בִּלְעָם"", דער אייבערשטער האט נישט געוואלט אז מ'זאל צוהערן צו בלעם."	zaj hubn ɡədˈinɡən dejm bˈiləm bɛn bˈɛir lˈaməd kif lˈaməd lˈaməd kɔj dix ʦi ʃɛltn, i lˈaməd a a ba haj haj a lˈaməd haj ix lˈaməd ʃ mɛm ɛ a lˈaməd ba lˈaməd ɛ mɛm dɛr ˈajbərʃtər hut niʃt ɡəvˈɔlt az mzul ʦˈihirn ʦi bˈiləm.	0.5	False	False	True	False
162_165015_0049	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	389.9	399.25	9.35	44	"""וַיַּהֲפֹךְ ה' אֱלֹהֶיךָ לְךָ אֶת הַקְּלָלָה לִבְרָכָה כִּי אֲהֵבְךָ ה' אֱלֹהֶיךָ"", דער אייבערשטער האט ליב געהאט און איבערגעדרייט די ברכה,"	i jid haj f kɔj haj a lˈaməd haj ix lˈaməd kɔj a tuf haj kif lˈaməd lˈaməd haj lˈaməd ba rajʃ kɔj haj kɔj jid a haj ba kɔj haj a lˈaməd haj ix dɛr ˈajbərʃtər hut lib ɡəhˈat in ˈibərɡədrajt də brˈuxə,	0.773	False	False	True	False
162_165015_0050	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	399.2	408.75	9.55	28	"""לֹא תִדְרֹשׁ שְׁלֹמָם וְטֹבָתָם כָּל יָמֶיךָ"", וועלן זיי א טובה, שטיי ווייט פון זיי."	lˈaməd a tuf dˈalət rajʃ ʃ ʃ lˈaməd mɛm mɛm i t ba tuf mɛm kɔj lˈaməd jid mɛm ix vɛln zaj a tˈɔjvə, ʃtaj vaːt fin zaj.	0.679	False	False	True	False
162_165015_0051	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	408.7	418.05	9.35	55	"און אלע פרעגן, וואס דארף דא דער פסוק? די תורה שרייבט דאך נישט קיין איבעריגע ווארט. די תורה שרייבט דאך ""וַיַּהֲפֹךְ ה' אֱלֹקֶיךָ לְךָ אֶת הַקְּלָלָה לִבְרָכָה כִּי אֲהֵבְךָ ה' אֱלֹקֶיךָ""."	in ˈalə frɛɡn, vus daf du dɛr pˈusik ? də tˈɔjrə ʃraːbt dɔx niʃt kan ˈibəriɡə vɔrt. də tˈɔjrə ʃraːbt dɔx i jid haj f kɔj haj a lˈaməd kif ix lˈaməd kɔj a tuf haj kif lˈaməd lˈaməd haj lˈaməd ba rajʃ kɔj haj kɔj jid a haj ba kɔj haj a lˈaməd kif ix	0.618	False	False	True	False
162_165015_0052	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	418.0	420.75	2.75	9	וואס איז וויכטיג צו שרייבן דא די גאנצע חשבון?	vus iz vˈixtiɡ ʦi ʃraːbn du də ɡˈanʦə xˈɛʃbɔjn ?	0.111	False	False	True	True
162_165015_0053	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	420.7	429.25	8.55	35	"משה רבינו חזר'ט דאך איבער דא די איסור פון ""לֹא יָבֹא עַמּוֹנִי וּמוֹאָבִי"", דער אייבערשטער האט נישט געוואלט אז מ'זאל זיין נאנט מיט זיי."	mˈɔjʃə rbˈini xˈazərt dɔx ˈibər du də ˈisər fin lˈaməd a jid ba a ɛ mɛm i nin jid i mi a ba jid dɛr ˈajbərʃtər hut niʃt ɡəvˈɔlt az mzul zaːn nant mit zaj.	0.4	False	False	True	False
162_165015_0054	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	429.2	436.55	7.35	32	און ער פארציילט, ווי קומט דא אריין, ער דארף דא פארציילן די גאנצע מעשה, און דער אייבערשטער האט נישט געוואלט אז ער זאל שעלטן, און ער האט איבערגעדרייט די גאנצע זאך. וואס?	in ɛr farʦˈajlt, vi kimt du arˈaːn, ɛr daf du farʦˈajln də ɡˈanʦə mˈaːsə, in dɛr ˈajbərʃtər hut niʃt ɡəvˈɔlt az ɛr zul ʃɛltn, in ɛr hut ˈibərɡədrajt də ɡˈanʦə zax. vus ?	0.125	False	False	True	True
162_165015_0055	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	436.5	445.45	8.95	40	"וואס איז דאס וויכטיג צו שרייבן די גאנצע פרטים דא? שרייבט דער איסור, ""לֹא יָבֹא עַמּוֹנִי וּמוֹאָבִי בִּקְהַל ה'"", א מואבי און עמוני קענען נישט קומען."	vus iz dus vˈixtiɡ ʦi ʃraːbn də ɡˈanʦə frtim du ? ʃraːbt dɛr ˈisər, lˈaməd a jid ba a ɛ mɛm i nin jid i mi a ba jid ba kif haj lˈaməd haj a mˈiabi in ˈɛmini kˈɛnən niʃt kˈimən.	0.475	False	False	True	False
162_165015_0056	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	445.4	456.35	10.95	25	איז, אסאך ברענגען אז דו זאלסט נישט מיינען, אפילו ס'האט נישט געהאלפן זיינע קללות, בלעם האט דאך געשאלטן, ס'האט נישט געהאלפן אויף טויטע באנקעס, יא?	iz, ˈasax brˈejnɡən az di zulst niʃt mˈajnən, afˈilə səhˈut niʃt ɡəhˈalfn zˈaːnə klˈulɔjs, bˈiləm hut dɔx ɡəʃˈaltn, səhˈut niʃt ɡəhˈalfn oʊf tˈɔjtə bankˈɛs, ju ?	0.2	False	False	True	True
162_165015_0057	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	456.3	462.45	6.15	20	אבער למעשה האבן זיי ארויסגעוויזן זייער רשעות, ממילא זאלסטו נישט חתונה האבן מיט זיי, יא? דאס איז אן אמת'ע פשט.	ˈɔbər ləmˈaːsə hubn zaj arˈoʊzɡəvizn zˈajər rʃˈɛis, mˈɛmajlə zˈalsti niʃt xˈasənə hubn mit zaj, ju ? dus iz un ˈɛməsə pʃat.	0.2	False	False	True	True
162_165015_0058	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	462.4	467.65	5.25	17	אבער האט מיר א איד געזאגט נאך א פשט, ס'לאזט זיך זייער גוט זאגן, אזא זיסע פשט.	ˈɔbər hut mir a jid ɡəzˈuɡt nux a pʃat, slɔzt zix zˈajər ɡit zuɡn, azˈa zˈisə pʃat.	0.118	False	False	True	True
162_165015_0059	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	467.6	479.35	11.75	40	ס'איז דא, איך האב שוין נאכגעזאגט דעם געדאנק, מיין טאטע זאל זיין געזונט פלעגט עס אסאך נאכזאגן, איך געדענק אז דער ערבי נחל ברענגט עס, און דער מיטעלער בעלזער רב, איך מיין אז דער ראשית חכמה ברענגט אויך די זאך.	siz du, ix hub ʃɔjn nˈuxɡəzuɡt dejm ɡədˈank, maːn tˈatə zul zaːn ɡəzˈint flɛɡt ɛs ˈasax nˈaxzaɡn, ix ɡədˈɛnk az dɛr ˈɛrbi nˈaxal brɛnɡt ɛs, in dɛr mˈitələr bˈɛlzər ruv, ix maːn az dɛr rˈajʃis xˈuxmə brɛnɡt ɔjx də zax.	0.1	False	False	True	True
162_165015_0060	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	479.3	486.55	7.25	11	אסאך די נקודה אז דער אייבערשטער, כביכול, איז כועס יעדן טאג.	ˈasax də nəkˈidə az dɛr ˈajbərʃtər, kavˈiuxl, iz xˈiəs jejdn tuɡ.	0.091	False	False	True	True
162_165015_0061	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	486.5	489.45	2.95	10	דער אייבערשטער ווערט אין כעס יעדן טאג פאר א רגע.	dɛr ˈajbərʃtər virt in kas jejdn tuɡ far a rˈɛɡə.	0.2	False	False	True	True
162_165015_0062	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	489.4	512.35	22.95	88	"ווען די מלכי מזרח און מערב גייען זיך ארויסבוקן צו די זון, די גמרא אין ברכות ברענגט עס, אויב איך מאך נישט קיין טעות, איך בין נישט קיין גרויסער תלמיד חכם, אויב איך געדענק די גמרא אין ברכות ברענגט עס, אז ווען די מלכי מזרח און מערב בוקן זיך זייערע געטשיקעס צו זייערע סנאומענס, ווערט דאס, ס'שטייט דארט אין די ערשטע דריי שעה פון טאג, און דער אייבערשטער איז כועס, ""וְאֵל זֹעֵם בְּכָל יוֹם"", דער אייבערשטער ווערט אין כעס יעדן טאג."	vɛn də mlxi mˈizrəx in mˈaːrəv ɡˈajən zix arˈoʊzbikn ʦi də zin, də ɡəmˈurə in brˈuxəs brɛnɡt ɛs, ɔjb ix max niʃt kan tˈuəs, ix bin niʃt kan ɡrˈɔjsər tˈalmid xˈuxəm, ɔjb ix ɡədˈɛnk də ɡəmˈurə in brˈuxəs brɛnɡt ɛs, az vɛn də mlxi mˈizrəx in mˈaːrəv bikn zix zˈajərə ɡəʧˈikəs ʦi zˈajərə snˈiməns, virt dus, sʃtajt dɔrt in də ˈɛrʃtə draj ʃu fin tuɡ, in dɛr ˈajbərʃtər iz xˈiəs, i a lˈaməd zˈaːən ɛ mɛm ba kɔj lˈaməd ji mɛm dɛr ˈajbərʃtər virt in kas jejdn tuɡ.	0.136	False	False	False	False
162_165015_0063	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	512.3	536.35	24.05	44	"און דאס האט בלעם געוואוסט אז דער אייבערשטער רעגט זיך יעדן טאג, און ער האט געוואוסט אז די רגע וואס ער גייט זאגן איין ווארט, ""כלם"", בשעת דער באשעפער רעגט זיך, דעמאלטס וועט עס פועל'ן ווערן, ווייל דעמאלטס רעגט זיך דער אייבערשטער אין כעס."	in dus hut bˈiləm ɡəvˈist az dɛr ˈajbərʃtər rɛɡt zix jejdn tuɡ, in ɛr hut ɡəvˈist az də rˈɛɡə vus ɛr ɡajt zuɡn ajn vɔrt, xlm biʃˈas dɛr baʃˈɛfər rɛɡt zix, dˈɛmalʦ vɛt ɛs fˈiəln virn, vaːl dˈɛmalʦ rɛɡt zix dɛr ˈajbərʃtər in kas.	0.205	False	False	False	False
162_165015_0064	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	536.3	545.65	9.35	30	אבער פארוואס רעגט זיך טאקע דער אייבערשטער יא אויף? דער אייבערשטער איז דאך נישט קיין מענטש וואס האט מידות, דו קענסט אים אויפרעגן, ער ווערט רואיג, ער ווערט אין כעס.	ˈɔbər farvˈus rɛɡt zix tˈakə dɛr ˈajbərʃtər ju oʊf ? dɛr ˈajbərʃtər iz dɔx niʃt kan mɛnʧ vus hut mˈidɔjs, di kɛnst ejm ˈɔjfrəɡn, ɛr virt rˈuaːɡ, ɛr virt in kas.	0.133	False	False	True	True
162_165015_0065	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	545.6	554.55	8.95	24	דער אייבערשטער פירט אים, ס'איז דאך אביסל א העכערע פשט. נאר זאגן די ספרים א מורא'דיגע זאך טאקע, אז דער אייבערשטער רעגט זיך אויף,	dɛr ˈajbərʃtər firt ejm, siz dɔx abˈisl a hˈɛxərə pʃat. nɔr zuɡn də sfˈurim a mˈiradiɡə zax tˈakə, az dɛr ˈajbərʃtər rɛɡt zix oʊf,	0.208	False	False	True	True
162_165015_0066	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	554.5	564.45	9.95	31	שטייט דאך לעולם ירגיז אדם יצר טוב על יצר הרע. מ'זאל אויפרעגן, א מענטש זאל אויפרעגן דעם יצר טוב אויף דעם יצר הרע. דאס מיינט, מ'זאל זאגן פאר דעם יצר טוב,	ʃtajt dɔx ləˈɔjləm ˈirɡiz udm iʦr tɔjv al iʦr hrə. mzul ˈɔjfrəɡn, a mɛnʧ zul ˈɔjfrəɡn dejm iʦr tɔjv oʊf dejm iʦr hrə. dus majnt, mzul zuɡn far dejm iʦr tɔjv,	0.097	False	False	True	True
162_165015_0067	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	564.4	574.15	9.75	36	ווען דער יצר הרע קומט צו רעדן עבירות, זאגט ער, איך פייף דיך אן, שריי אויף אים, יא? ער זאל האבן א פלאם צו גיין קעגן דעם יצר הרע. דער יצר הרע איז דאך א מלאך,	vɛn dɛr iʦr hrə kimt ʦi rɛdn avˈajrɔjs, zuɡt ɛr, ix fajf dix un, ʃraj oʊf ejm, ju ? ɛr zul hubn a flam ʦi ɡajn kejɡn dejm iʦr hrə. dɛr iʦr hrə iz dɔx a mˈaləx,	0.139	False	False	True	True
162_165015_0068	train	shabbos_pekl_162	162	165015	162_165015_שבת פעקל - וועלוול פעלדמאן	574.1	581.55	7.45	24	וויאזוי קען א מענטש דאס טון? נאר וויבאלד דער אייבערשטער, קל זועם בכל יום, דער אייבערשטער געבט אריין א כח אין יוד, די פייער,	vizˈɔj kɛn a mɛnʧ dus tin ? nɔr vˈibald dɛr ˈajbərʃtər, kal zˈiəm bxul jɔjm, dɛr ˈajbərʃtər ɡɛbt arˈaːn a kˈɔjəx in jid, də fˈajər,	0.25	False	False	True	True
